"NUMERO_RUC","RAZON_SOCIAL","NOMBRE_COMERCIAL","ESTADO_CONTRIBUYENTE","CLASE_CONTRIBUYENTE","FECHA_INICIO_ACTIVIDADES","FECHA_ACTUALIZACION","FECHA_SUSPENSION_DEFINITIVA","FECHA_REINICIO_ACTIVIDADES","OBLIGADO","TIPO_CONTRIBUYENTE","NUMERO_ESTABLECIMIENTO","NOMBRE_FANTASIA_COMERCIAL","CALLE","NUMERO","INTERSECCION","ESTADO_ESTABLECIMIENTO","DESCRIPCION_PROVINCIA","DESCRIPCION_CANTON","DESCRIPCION_PARROQUIA","CODIGO_CIIU","ACTIVIDAD_ECONOMICA","DIRECCION"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",528.0,"DISPENSARIO JESUS DEL GRAN PODER DOS","","","","ABI","GUAYAS","NARANJITO","NARANJITO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","  , NARANJITO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",517.0,"DISPENSARIO LAS TECAS","","","","ABI","GUAYAS","EL EMPALME","VELASCO IBARRA (EL EMPALME)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","  , EL EMPALME, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",518.0,"DISPENSARIO EL ROSARIO","","SOLAR 7","","ABI","GUAYAS","EL EMPALME","EL ROSARIO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA."," SOLAR 7 , EL EMPALME, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",515.0,"DISPENSARIO CARLOS JULIO","17 DE MARZO","S/N","","ABI","GUAYAS","EL EMPALME","VELASCO IBARRA (EL EMPALME)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","17 DE MARZO S/N , EL EMPALME, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",525.0,"DISPENSARIO CAUCHICHE","","","","ABI","GUAYAS","GUAYAQUIL","PUNA","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","  , GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",523.0,"DISPENSARIO PETRILLO","","SOLAR 37","","ABI","GUAYAS","NOBOL","NARCISA DE JESUS (NOBOL)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA."," SOLAR 37 , NOBOL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",522.0,"DISPENSARIO PEDRO VELEZ","","","","ABI","GUAYAS","EL EMPALME","VELASCO IBARRA (EL EMPALME)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","  , EL EMPALME, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",531.0,"DISPENSARIO SANTA MARTHA","","","","ABI","GUAYAS","EL TRIUNFO","EL TRIUNFO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","  , EL TRIUNFO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",516.0,"DISPENSARIO EL LIMON","","","","ABI","GUAYAS","EL EMPALME","VELASCO IBARRA (EL EMPALME)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","  , EL EMPALME, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",514.0,"DISPENSARIO HAMPTON","","","","ABI","GUAYAS","EL EMPALME","EL ROSARIO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","  , EL EMPALME, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",512.0,"AGENCIA PLAYAS","AVDA. JAMBELI","","","ABI","GUAYAS","PLAYAS","GENERAL VILLAMIL (PLAYAS)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","AVDA. JAMBELI  , PLAYAS, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",511.0,"AGENCIA MILAGRO","P. CARBO","","J. MONTALVO","ABI","GUAYAS","MILAGRO","MILAGRO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","P. CARBO  J. MONTALVO, MILAGRO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",509.0,"SONESTA","AV. J. ORRANTIA","","AV. L. BENITEZ","ABI","GUAYAS","GUAYAQUIL","TARQUI","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","AV. J. ORRANTIA  AV. L. BENITEZ, GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",510.0,"AGENCIA URDESA","CEDROS","101","V. E. ESTRADA","ABI","GUAYAS","GUAYAQUIL","TARQUI","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","CEDROS 101 V. E. ESTRADA, GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",507.0,"CAJA DEL SEGURO","AV.OLMEDO","415","CALIXTO ROMERO","ABI","GUAYAS","GUAYAQUIL","OLMEDO (SAN ALEJO)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","AV.OLMEDO 415 CALIXTO ROMERO, GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",513.0,"AGENCIA DURAN","","SOLAR 16","","ABI","GUAYAS","DURAN","ELOY ALFARO (DURAN)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA."," SOLAR 16 , DURAN, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",508.0,"","AV. ROLANDO PAREJA","","","ABI","GUAYAS","GUAYAQUIL","XIMENA","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","AV. ROLANDO PAREJA  , GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",127.0,"IESS SALAS DE VELACION GUAYAS","JULIAN CORONEL","S/N","","ABI","GUAYAS","GUAYAQUIL","TARQUI","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","JULIAN CORONEL S/N , GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",110.0,"IESS DIRECCION PROVINCIAL GUAYAS","OLMEDO","401-A","BOYACA","ABI","GUAYAS","GUAYAQUIL","OLMEDO (SAN ALEJO)","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","OLMEDO 401-A BOYACA, GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",93.0,"DISPENSARIO NO.31 I.E.S.S.","CHILE","S/N","COLOMBIA","CER","GUAYAS","GUAYAQUIL","GUAYAQUIL","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","CHILE S/N COLOMBIA, GUAYAQUIL, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",92.0,"IESS - MONTE DE PIEDAD DE MILAGRO","JUAN MONTALVO","S/N","PEDRO CARBO","CER","GUAYAS","MILAGRO","MILAGRO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","JUAN MONTALVO S/N PEDRO CARBO, MILAGRO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",91.0,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL COMISARIATO MILAG","JUAN MONTALVO","S/N","CHILE","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","JUAN MONTALVO S/N CHILE, BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",90.0,"IESS  HOSPITAL  MILAGRO","ROCAFUERTE","S/N","24 DE MAYO","CER","GUAYAS","MILAGRO","MILAGRO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","ROCAFUERTE S/N 24 DE MAYO, MILAGRO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",89.0,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL DE MILAGRO","PEDRO CARBO","S/N","JUAN MONTALVO","CER","GUAYAS","MILAGRO","MILAGRO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","PEDRO CARBO S/N JUAN MONTALVO, MILAGRO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",88.0,"HOSPITAL REGIONAL DEL IESS- GUAYAQUIL","AV 25 DE JULIO","S/N","VIA PUERTO MARITIMO","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","AV 25 DE JULIO S/N VIA PUERTO MARITIMO, BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",87.0,"COMISARIATO I.E.S.S. LA LIBERTAD","VIA A PUNTA CARNERO - CALLE PR","S/N","","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","VIA A PUNTA CARNERO - CALLE PR S/N , BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",86.0,"HOSPITAL  IESS ANCON","BARRIO OTAVALO ANCON","S/N","","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","BARRIO OTAVALO ANCON S/N , BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",85.0,"UNIDAD MEDICA DEL IESS # 26- BUCAY","GARCIA MORENO SUR","S/N","","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","GARCIA MORENO SUR S/N , BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",84.0,"DELEGACION IESS LA LIBERTAD","LA LIBERTAD ,VIA PUNTA CARNERO","S/N","","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","LA LIBERTAD ,VIA PUNTA CARNERO S/N , BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",83.0,"DISPENSARIO # 29 IESS LA LIBERTAD","LA LIBERTAD: BARRIO SAN FRANCI","S/N","E/ CALLES 13 Y 14","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","LA LIBERTAD: BARRIO SAN FRANCI S/N E/ CALLES 13 Y 14, BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",78.0,"MONTE DE PIEDAD REGIONAL 2 IESS","VILLAMIL","114","MEJIA","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","VILLAMIL 114 MEJIA, BALAO, GUAYAS"
1760004650001,"INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS","","ACTIVO","ESPECIAL","10/07/1970","04/09/2019","","","S","SOCIEDADES",57.0,"MONTE DE PIEDAD SUR GUAYAQUIL","CDLA 9 DE OCTUBRE","S/N","SEPTIMA Y AV SEXTA","CER","GUAYAS","BALAO","BALAO","O843000","FINANCIACIÓN Y ADMINISTRACIÓN DE LOS PROGRAMAS DE SERVICIOS PÚBLICOS DE SEGURIDAD SOCIAL: SEGUROS DE ENFERMEDAD, CONTRA ACCIDENTES LABORALES Y DE DESEMPLEO, PENSIONES DE JUBILACIÓN, PROGRAMAS QUE CUBREN LA PÉRDIDA DE INGRESOS EN CASOS DE MATERNIDAD, INCAPACIDAD TEMPORAL, VIUDEZ, ETCÉTERA.","CDLA 9 DE OCTUBRE S/N SEPTIMA Y AV SEXTA, BALAO, GUAYAS"
